Found 779 images from 2 classes.
    Class '0' (0): 626 images.
    Class '1' (1): 153 images.
auc: 0.8357764831172085
ISIC_0010239,0.3479987382888794
ISIC_0016060,0.08395086228847504
ISIC_0011339,0.0005595350521616638
ISIC_0013815,0.035430170595645905
ISIC_0010262,0.04195486381649971
ISIC_0000525,0.04848118871450424
ISIC_0015369,0.10664568841457367
ISIC_0001423,0.008293945342302322
ISIC_0011128,0.7778361439704895
ISIC_0014574,0.0054895877838134766
ISIC_0000080,0.03429892659187317
ISIC_0000418,0.2493600696325302
ISIC_0000024,0.045108117163181305
ISIC_0014825,0.018651463091373444
ISIC_0010357,0.10963582992553711
ISIC_0013762,0.7446888089179993
ISIC_0004985,0.0012231933651492
ISIC_0014577,0.05237869918346405
ISIC_0000133,0.6024399399757385
ISIC_0012206,0.20847204327583313
ISIC_0000000,0.04905971139669418
ISIC_0011383,0.030028026551008224
ISIC_0000495,0.005980305839329958
ISIC_0013891,0.0021806852892041206
ISIC_0010233,0.06713297963142395
ISIC_0013136,0.0030175407882779837
ISIC_0013597,0.35912635922431946
ISIC_0014189,0.6855173707008362
ISIC_0014270,0.2144394814968109
ISIC_0000507,0.11350002139806747
ISIC_0014938,0.4996281564235687
ISIC_0013844,0.7274852991104126
ISIC_0000193,0.14919625222682953
ISIC_0010598,0.0041353520937263966
ISIC_0009998,0.00406250637024641
ISIC_0012655,0.008935268968343735
ISIC_0009988,0.37046974897384644
ISIC_0010093,0.47614067792892456
ISIC_0000246,0.1669805347919464
ISIC_0010860,0.6480211019515991
ISIC_0009944,0.0011454185005277395
ISIC_0013244,0.023884788155555725
ISIC_0012976,0.003543758299201727
ISIC_0012837,0.015762558206915855
ISIC_0000548,0.7092937231063843
ISIC_0015129,0.10380475223064423
ISIC_0014637,0.013717765919864178
ISIC_0000099,0.1830868124961853
ISIC_0012777,0.0019221650436520576
ISIC_0011211,0.03165249899029732
ISIC_0014174,0.012771885842084885
ISIC_0012092,0.126872256398201
ISIC_0000393,0.7395444512367249
ISIC_0014898,0.1989828497171402
ISIC_0000152,0.1252472996711731
ISIC_0015030,0.008270933292806149
ISIC_0014628,0.009258600883185863
ISIC_0009936,0.014349992386996746
ISIC_0013224,0.14276838302612305
ISIC_0000382,0.23242022097110748
ISIC_0012756,0.12248586863279343
ISIC_0015207,0.08849750459194183
ISIC_0014992,0.012821394950151443
ISIC_0013473,0.7681111693382263
ISIC_0011105,0.005656740628182888
ISIC_0010081,0.6672204732894897
ISIC_0000072,0.12043353170156479
ISIC_0014675,0.04988054931163788
ISIC_0014288,0.14423809945583344
ISIC_0014951,0.03160422295331955
ISIC_0000293,0.6721588373184204
ISIC_0011151,0.5768069624900818
ISIC_0015411,0.0005618621944449842
ISIC_0016026,0.05176694691181183
ISIC_0014652,0.3146587312221527
ISIC_0012177,0.0026164583396166563
ISIC_0006982,0.04069139435887337
ISIC_0010105,0.007836351171135902
ISIC_0000387,0.018170278519392014
ISIC_0014843,0.02485264278948307
ISIC_0014684,0.1641489565372467
ISIC_0015176,0.13583555817604065
ISIC_0000447,0.009071055799722672
ISIC_0014217,0.7660140991210938
ISIC_0000100,0.6673957109451294
ISIC_0000139,0.3089633285999298
ISIC_0010447,0.130282461643219
ISIC_0016069,0.01738615706562996
ISIC_0013220,0.2707955837249756
ISIC_0013433,0.010929916985332966
ISIC_0014430,0.2965739369392395
ISIC_0014542,0.18238484859466553
ISIC_0009868,0.7337790131568909
ISIC_0013217,0.002865038113668561
ISIC_0011124,0.002987132640555501
ISIC_0012681,0.001730597112327814
ISIC_0013656,0.03745307773351669
ISIC_0014365,0.040823794901371
ISIC_0012224,0.014268969185650349
ISIC_0000050,0.012382173910737038
ISIC_0011357,0.005417391192167997
ISIC_0014186,0.08199925720691681
ISIC_0012704,0.05082600936293602
ISIC_0010032,0.46543827652931213
ISIC_0000218,0.0022269757464528084
ISIC_0012740,0.002205281052738428
ISIC_0000128,0.1308934986591339
ISIC_0000262,0.14165739715099335
ISIC_0014755,0.04179631173610687
ISIC_0014526,0.02482782118022442
ISIC_0014222,0.1984453648328781
ISIC_0012213,0.12474134564399719
ISIC_0013346,0.04329807311296463
ISIC_0013977,0.0026634475216269493
ISIC_0000109,0.552091121673584
ISIC_0012897,0.14797836542129517
ISIC_0009941,0.07843499630689621
ISIC_0014958,0.6503781080245972
ISIC_0012204,0.36006665229797363
ISIC_0012737,0.007036394905298948
ISIC_0008280,0.005628778133541346
ISIC_0013789,0.02496461570262909
ISIC_0014249,0.7616584897041321
ISIC_0008207,0.021167604252696037
ISIC_0015440,0.0007980583468452096
ISIC_0015071,0.718268632888794
ISIC_0014947,0.19006285071372986
ISIC_0013562,0.050930723547935486
ISIC_0000150,0.6527368426322937
ISIC_0010046,0.21336621046066284
ISIC_0014716,0.002297936240211129
ISIC_0015171,0.021389946341514587
ISIC_0009928,0.11839482188224792
ISIC_0000157,0.6227388381958008
ISIC_0012118,0.020282795652747154
ISIC_0015163,0.5834071040153503
ISIC_0014830,0.02729072980582714
ISIC_0000028,0.05412651598453522
ISIC_0011090,0.0057990578934550285
ISIC_0011098,0.17325696349143982
ISIC_0014291,0.29127705097198486
ISIC_0014529,0.029175691306591034
ISIC_0013518,0.8355721235275269
ISIC_0013980,0.011499989777803421
ISIC_0015993,0.029837440699338913
ISIC_0013010,0.0063974629156291485
ISIC_0012722,0.09740007668733597
ISIC_0010455,0.04679461568593979
ISIC_0007156,0.0021556243300437927
ISIC_0009904,0.04279053583741188
ISIC_0010441,0.5264885425567627
ISIC_0012464,0.007942037656903267
ISIC_0013970,0.007065917365252972
ISIC_0012250,0.02320387400686741
ISIC_0012432,0.14613375067710876
ISIC_0012880,0.012096849270164967
ISIC_0015170,0.11975442618131638
ISIC_0012526,0.015694592148065567
ISIC_0010566,0.0479697622358799
ISIC_0001296,0.005448471289128065
ISIC_0010205,0.0012314399937167764
ISIC_0000410,0.32564082741737366
ISIC_0010041,0.026617858558893204
ISIC_0012116,0.284821480512619
ISIC_0014567,0.032599568367004395
ISIC_0010476,0.5224050283432007
ISIC_0013178,0.6979597210884094
ISIC_0000327,0.010066169314086437
ISIC_0009909,0.022647975012660027
ISIC_0011387,0.09133059531450272
ISIC_0012876,0.09839014708995819
ISIC_0014762,0.2618687152862549
ISIC_0015957,0.01031853910535574
ISIC_0009160,0.009866127744317055
ISIC_0015293,0.07160178571939468
ISIC_0012182,0.012468887493014336
ISIC_0010332,0.6605364084243774
ISIC_0013147,0.008042784407734871
ISIC_0010252,0.6253570914268494
ISIC_0012290,0.3711698055267334
ISIC_0010351,0.3233301043510437
ISIC_0000457,0.038254283368587494
ISIC_0014685,0.002098964061588049
ISIC_0010206,0.002820051973685622
ISIC_0013925,0.5542160272598267
ISIC_0015189,0.21151679754257202
ISIC_0014994,0.0008511315099895
ISIC_0015113,0.35983455181121826
ISIC_0014693,0.6489103436470032
ISIC_0013777,0.6458203792572021
ISIC_0014190,0.767913818359375
ISIC_0009897,0.24784141778945923
ISIC_0012965,0.0023558929096907377
ISIC_0010443,0.01749316230416298
ISIC_0015156,0.09469383209943771
ISIC_0009344,0.0053586955182254314
ISIC_0008600,0.0010716564720496535
ISIC_0015537,0.12027093023061752
ISIC_0014838,0.5737530589103699
ISIC_0013177,0.09419138729572296
ISIC_0015563,0.0988982617855072
ISIC_0011345,0.04151277244091034
ISIC_0010853,0.042018093168735504
ISIC_0015044,0.23550952970981598
ISIC_0010190,0.08676378428936005
ISIC_0010183,0.48070281744003296
ISIC_0013229,0.6424601078033447
ISIC_0013794,0.007879607379436493
ISIC_0013031,0.042594972997903824
ISIC_0012374,0.015504652634263039
ISIC_0000027,0.003072235966101289
ISIC_0000453,0.011316605843603611
ISIC_0000261,0.011578980833292007
ISIC_0010458,0.010815116576850414
